,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloVel,SubhaloVelDisp,SubhaloHalfmassRad,SubhaloMassInHalfRad,SubhaloVmax,SubhaloStellarPhotometrics,SubhaloBHMass,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH,SubhaloMassInHalfRadGas,SubhaloMassInHalfRadDM,SubhaloMassInHalfRadNone,SubhaloMassInHalfRadTracers,SubhaloMassInHalfRadStellar,SubhaloMassInHalfRadBH,SubhalosSFR,SubhaloGasFraction
472418,4371211,865726470947.2656,True,290429,0.385171,[-221.53186  518.8294    85.38162],101.06345,61.7798,31478290557.86133,196.5538,"[-20.360317 -20.584442 -21.25809  -23.98179  -20.96605  -21.537218
 -21.819263 -22.030973]",101118544.11661625,102981958389.28223,732076644897.4609,0.0,0.0,30566773414.611816,101118544.11661625,42236023.5825181,16051983833.312988,0.0,0.0,15282951593.399048,0.010111854,0.012600970045631129,0.0027636038316551704
472499,4371211,1152375488281.25,True,335751,2.4813967,[ 98.66661 -66.89644 -64.02114],117.7467,62.823418,50230097770.69092,215.34755,"[-21.126097 -21.155731 -21.72473  -24.315248 -21.495094 -21.975657
 -22.232525 -22.429262]",109925260.76734066,69425506591.79688,1040714569091.7969,0.0,0.0,42125501632.69043,109925260.76734066,12738369.405269623,29045243263.24463,0.0,0.0,21062192916.870117,0.010992526,0.05890485760255584,0.0006047978696020115
472550,4371211,1025664825439.4531,True,251313,0.0,[ 441.2425  -323.49936 -202.53351],102.756165,77.553505,17555972337.72278,220.37,"[-18.565071 -19.039276 -19.941109 -22.96843  -19.508389 -20.293667
 -20.66878  -20.940786]",115452697.50058651,26944527626.037598,978549194335.9375,0.0,0.0,20055704116.82129,115452697.50058651,1013128.5671377555,7411718964.576721,0.0,0.0,10027787685.394287,0.01154527,0.0,0.00010103211185986731
472641,4371211,1313633575439.4531,True,330686,0.0,[  78.267456 -125.18473   279.28995 ],115.88546,76.24871,39280605316.16211,255.17082,"[-19.548656 -19.9801   -20.858166 -23.812674 -20.440315 -21.202662
 -21.566326 -21.824488]",171477738.76786232,18941861391.067505,1253399581909.1797,0.0,0.0,41120629310.60791,171477738.76786232,14476164.942607284,18534353971.481323,0.0,0.0,20560297966.003418,0.017147774,0.0,0.00070408342167724
472747,4371211,952094192504.8828,True,278496,0.338245,[-231.85213 -482.8596  -410.50412],99.104256,81.35529,18400180339.813232,219.65213,"[-19.441196 -19.693254 -20.450865 -23.352346 -20.103329 -20.763453
 -21.095007 -21.343025]",103507414.46018219,80893115997.31445,850279922485.3516,0.0,0.0,20817639827.72827,103507414.46018219,6164771.621115506,7881903052.330017,0.0,0.0,10408604145.050049,0.010350741,0.016247999639468408,0.0005922764988663005
473004,4371211,1019784545898.4375,True,327938,3.227712,[ 41.2505    16.477081 -14.668781],111.630455,65.063484,41730108261.1084,212.6351,"[-21.086323 -21.07033  -21.617254 -24.185814 -21.401133 -21.860975
 -22.106476 -22.295172]",77582029.62577343,104793710708.61816,881600265502.9297,0.0,0.0,33313035964.96582,77582029.62577343,1244340986.0134125,23751881122.58911,0.0,0.0,16656304597.854614,0.007758203,0.09689035605653963,0.07470690624700077
473055,4371211,1006409912109.375,True,319997,3.1970353,[-118.99992   153.53516   -32.806248],112.573364,58.07015,23506155014.038086,209.66885,"[-20.978403 -20.906677 -21.437307 -24.005571 -21.230213 -21.677681
 -21.92405  -22.115421]",81002982.3333025,107693777084.35059,871569671630.8594,0.0,0.0,27065527439.11743,81002982.3333025,595253668.7254906,9297511577.606201,0.0,0.0,13532385826.11084,0.008100298,0.11812203992123048,0.04398734091492899
473125,4371211,1156256256103.5156,True,290151,0.0,[-216.64438  217.6045  -219.35976],109.12921,75.40738,31695888042.44995,234.65782,"[-19.544235 -19.988676 -20.872208 -23.86606  -20.45103  -21.21816
 -21.585741 -21.849064]",168682262.301445,11888892650.604248,1106029739379.8828,0.0,0.0,38168938159.94263,168682262.301445,875671.8307267874,12442183494.567871,0.0,0.0,19084147214.889526,0.016868226,0.0,4.5884776556512036e-05
473166,4371211,1352565155029.2969,True,338039,0.0,[-179.65836   72.27572 -271.3353 ],121.54917,72.791725,34258475303.649902,250.33571,"[-19.508299 -19.978832 -20.876482 -23.901976 -20.446695 -21.226912
 -21.59965  -21.870407]",149948401.37660503,14496653079.986572,1294775848388.6719,0.0,0.0,43142766952.51465,149948401.37660503,4219274.269416928,12533186674.118042,0.0,0.0,21571121215.820312,0.01499484,0.0,0.00019559828287101286
473207,4371211,1218338394165.039,True,303814,0.0,[-118.53619   220.39702   -61.459686],108.10086,81.125626,29152374267.578125,220.32216,"[-19.267149 -19.712414 -20.596418 -23.585201 -20.17494  -20.942513
 -21.309498 -21.572441]",131391761.82448864,27273879051.208496,1160348587036.1328,0.0,0.0,30584480762.48169,131391761.82448864,2802472.4451825023,13726341724.395752,0.0,0.0,15291837453.842163,0.013139176,0.0,0.00018326590598688092
473287,4371211,1081532592773.4375,True,313646,0.54894686,[144.89185 252.81392 176.07019],106.83265,71.47752,28014795780.181885,194.52979,"[-20.613848 -20.739532 -21.356747 -23.939377 -21.099625 -21.617165
 -21.874872 -22.06581 ]",112515762.44831085,80350646972.65625,973185043334.9609,0.0,0.0,27884433269.500732,112515762.44831085,6375843.076966703,13953850269.317627,0.0,0.0,13942053318.023682,0.011251576,0.019686498633372494,0.00045731019180110933
473349,4371211,1097698745727.5391,True,301518,1.0964425,[-247.54034   69.12976  -51.84039],106.71143,77.39519,42281880378.723145,201.62541,"[-20.587688 -20.68389  -21.30972  -23.963163 -21.044462 -21.579306
 -21.85596  -22.062048]",112965479.49314117,53838691711.42578,1011199188232.4219,0.0,0.0,32547903060.913086,112965479.49314117,0.0,25895514488.220215,0.0,0.0,16273400783.538818,0.011296548,0.03368703842339128,0.0
473563,4371211,1256129455566.4062,True,312367,0.0,[  -9.558338 -174.05827    41.205322],113.748825,74.25416,27593190670.013428,240.47862,"[-19.199188 -19.657251 -20.54766  -23.541655 -20.122484 -20.895779
 -21.264938 -21.530409]",154444072.39556313,27351078987.121582,1197174682617.1875,0.0,0.0,31449241638.183594,154444072.39556313,0.0,11714156866.073608,0.0,0.0,15724589824.676514,0.015444407,0.0,0.0
473641,4371211,1112350311279.2969,True,322485,1.6945634,[ 348.80975     -2.4976568 -114.25654  ],116.360306,59.2861,67179250717.163086,216.83578,"[-21.048862 -21.207485 -21.86381  -24.57233  -21.580463 -22.141327
 -22.427969 -22.645363]",112664122.1344471,42481389045.71533,1016290283203.125,0.0,0.0,53465952873.22998,112664122.1344471,969906821.846962,39364013671.875,0.0,0.0,26732664108.276367,0.011266412,0.03169425209426911,0.03628171206276
473676,4371211,953185119628.9062,True,301725,4.2406363,[ 141.1369  -418.31915 -336.81128],100.59863,77.24104,20157511234.283447,212.03589,"[-21.251616 -21.068954 -21.500042 -23.99594  -21.355953 -21.709175
 -21.927155 -22.106752]",104352105.40890694,99578056335.44922,828838500976.5625,0.0,0.0,24664235115.05127,104352105.40890694,744510442.0185089,6976925134.658813,0.0,0.0,12331722974.777222,0.010435211,0.17193463851374538,0.06037359447185918
473815,4371211,1311039428710.9375,True,317343,0.0,[570.6031   70.04232 570.0558 ],116.849205,68.97871,26271224021.91162,246.61002,"[-19.109785 -19.564901 -20.458252 -23.468594 -20.030397 -20.808964
 -21.182487 -21.449684]",176804289.2217636,19193594455.718994,1260356292724.6094,0.0,0.0,31312777996.063232,176804289.2217636,3052277.897950262,10435053110.12268,0.0,0.0,15656315088.272095,0.017680429,0.0,0.00019495506322791603
473858,4371211,1394859466552.7344,True,339479,0.0,[ -39.219936   -5.282399 -228.02368 ],121.05388,69.09899,46343922615.05127,220.78055,"[-19.677298 -20.095947 -20.96557  -23.885399 -20.553185 -21.306675
 -21.66467  -21.916943]",157891158.0145359,6005001068.115234,1345702209472.6562,0.0,0.0,42994284629.82178,157891158.0145359,16896656.015887856,24672026634.21631,0.0,0.0,21497108936.309814,0.015789116,0.0,0.0007859966689450256
473898,4371211,989940795898.4375,True,316055,7.026308,[-53.57549    63.91985     4.4742227],106.328094,65.808304,40502376556.396484,204.78018,"[-21.837969 -21.684696 -22.07737  -24.40953  -21.96106  -22.26594
 -22.450851 -22.601168]",79410802.57296562,102462205886.84082,854956436157.2266,0.0,0.0,32442677021.02661,79410802.57296562,435221865.773201,23767046928.40576,0.0,0.0,16220697164.535522,0.00794108,0.21657608757558822,0.026831267568742843
473957,4371211,1420204467773.4375,True,332693,0.0,[-76.69401   -9.372465 -94.80418 ],117.09681,77.89523,25217516422.27173,243.14644,"[-19.05097  -19.503693 -20.393755 -23.380503 -19.96843  -20.742142
 -21.110788 -21.375385]",171478185.80269814,16474987268.447876,1374873962402.3438,0.0,0.0,28684041500.091553,171478185.80269814,1361410.5409942567,10703008174.89624,0.0,0.0,14341670274.734497,0.017147819,0.0,9.492691680359107e-05
474061,4371211,1008615188598.6328,True,310405,2.3108077,[ -70.58633 -263.34015  482.30008],103.47383,70.91576,24858980178.833008,196.05232,"[-20.972322 -20.94839  -21.492231 -24.054083 -21.277878 -21.734272
 -21.977419 -22.164713]",113746179.26776409,96660928726.19629,883753967285.1562,0.0,0.0,28086557388.305664,113746179.26776409,4294560.640119016,10697952508.926392,0.0,0.0,14042987823.486328,0.011374618,0.08227450851230643,0.00030581530754705474
474127,4371211,1082953643798.8281,True,324471,2.661423,[  2.9650357 456.0226     14.099102 ],116.47123,60.1633,35514237880.70679,243.90115,"[-21.169771 -21.198626 -21.768755 -24.432554 -21.53741  -22.022268
 -22.287271 -22.494938]",134411277.24945545,68767762184.14307,970181884765.625,0.0,0.0,43869528770.44678,134411277.24945545,7280490.244738758,13438165187.835693,0.0,0.0,21934380531.311035,0.013441128,0.060666778114645846,0.0003319213977502558
474170,4371211,1215439453125.0,True,321113,0.018234164,[ 74.247444  35.29589  246.36359 ],120.83357,60.403393,60390195846.55762,222.90546,"[-19.692179 -20.104374 -20.961533 -23.854654 -20.557467 -21.29695
 -21.645552 -21.895342]",123598445.20688057,37640032768.24951,1138214569091.7969,0.0,0.0,39461240768.43262,123598445.20688057,9572663.1116122,40526833534.24072,0.0,0.0,19730188846.588135,0.0123598445,0.0004620778051486644,0.0004851784838981693
474204,4371211,1139775695800.7812,True,328730,0.6467935,[ -96.92957  -120.049805  -71.697296],112.31745,68.88564,42808942794.799805,219.5843,"[-20.623268 -20.840351 -21.55084  -24.333956 -21.23385  -21.845415
 -22.150919 -22.378336]",145024806.26106262,58199272155.76172,1037327194213.8672,0.0,0.0,44104189872.7417,145024806.26106262,30289294.66381669,20581929683.685303,0.0,0.0,22051701545.715332,0.014502481,0.014665125616275101,0.0013735581628938711
474231,4371211,1168479461669.9219,True,330531,1.1170382,[ 55.093628 187.593    135.24484 ],114.43119,67.40536,52351980209.350586,227.80498,"[-20.84667  -21.012877 -21.701601 -24.43911  -21.397863 -21.989323
 -22.285126 -22.505257]",134861301.6307354,48109979629.5166,1072196655273.4375,0.0,0.0,48037910461.42578,134861301.6307354,27922077.57011056,28170599937.438965,0.0,0.0,24018597602.84424,0.01348613,0.02325326474944115,0.0011625190625952316
474320,4371211,777024307250.9766,True,194957,0.0,[ 359.98843 -388.84262 -243.21178],94.856,67.70416,18973140716.552734,222.28998,"[-18.9683   -19.406157 -20.284372 -23.266117 -19.866394 -20.628464
 -20.991638 -21.25312 ]",110944751.65009499,13402647972.106934,740843276977.5391,0.0,0.0,22667438983.917236,110944751.65009499,821952.1987484768,7528001070.022583,0.0,0.0,11333372592.926025,0.011094475,0.0,7.25249427748909e-05
474377,4371211,1066617050170.8984,True,310525,2.969553,[-130.81622  153.26955 -154.85011],120.7028,57.635235,29009335041.046143,207.70975,"[-21.082096 -20.994783 -21.481506 -23.98138  -21.302227 -21.708189
 -21.94054  -22.12265 ]",117359180.00340462,78181200027.46582,957461624145.5078,0.0,0.0,30856833457.946777,117359180.00340462,5582793.9650043845,13458387851.715088,0.0,0.0,15428005456.924438,0.011735918,0.09623647863354054,0.00036186103126497796
474437,4371211,1009189529418.9453,True,303596,0.30176878,[-100.981125    6.509352  168.4324  ],98.54945,87.06233,29733352661.132812,200.25244,"[-20.484066 -20.70844  -21.381275 -24.05344  -21.090427 -21.657566
 -21.92945  -22.129707]",104125319.04876232,87582950592.04102,894790649414.0625,0.0,0.0,26711764335.632324,104125319.04876232,130639011.04032993,16142987012.86316,0.0,0.0,13355599641.799927,0.010412532,0.011297223798582723,0.009781590834114265
474505,4371211,1143702011108.3984,True,318686,1.488698,[-249.29422 -169.6087    71.22833],114.313705,65.76147,24109625816.345215,244.92798,"[-20.652756 -20.714476 -21.27786  -23.889997 -21.051603 -21.527554
 -21.786856 -21.986963]",147137586.0273838,67655787467.95654,1045052413940.4297,0.0,0.0,30846452713.012695,147345568.98474693,0.0,8539149761.199951,0.0,0.0,15423129796.981812,0.014734557,0.04826156250531383,0.0
474623,4371211,970646743774.4141,True,309761,3.3088958,[-286.35806   104.04095    -8.922141],107.72579,60.471783,41530985832.214355,200.18333,"[-21.387587 -21.347336 -21.87564  -24.377813 -21.671995 -22.111273
 -22.342943 -22.518114]",109240775.92790127,94894504547.11914,840304946899.4141,0.0,0.0,35338056087.4939,109240775.92790127,137902144.3426609,23615374565.12451,0.0,0.0,17668470144.27185,0.010924078,0.09363547949969825,0.007804984993982007
474757,4371211,1377052001953.125,True,331295,0.0,[-19.949415  41.108093 -25.491709],121.44013,70.2228,21687645912.17041,263.47778,"[-18.905773 -19.385311 -20.292686 -23.3433   -19.856022 -20.64831
 -21.028996 -21.304283]",251481551.6769886,23377513885.498047,1323992919921.875,0.0,0.0,29430141448.97461,251481551.6769886,2715014.270506799,6719082593.917847,0.0,0.0,14714367389.678955,0.025148155,0.0,0.00018451450875225405
474860,4371211,958314743041.9922,True,305477,2.028024,[-119.34111  -653.74493    57.302723],102.861336,71.26861,14388592243.19458,192.96408,"[-20.411882 -20.420797 -20.999504 -23.634016 -20.762661 -21.255096
 -21.516768 -21.714746]",107180029.15382385,111190595626.83105,827872848510.7422,0.0,0.0,19144116640.090942,107180029.15382385,588984414.935112,4120430648.326874,0.0,0.0,9571996927.261353,0.010718003,0.10593458012887152,0.06153203134213986
474918,4371211,1004271545410.1562,True,320213,5.719466,[ 92.11139  58.79603 522.45264],106.92154,65.73658,33845410346.984863,207.49655,"[-21.72538  -21.525587 -21.931185 -24.31382  -21.80443  -22.12775
 -22.32333  -22.482439]",104148471.72796726,105049753189.08691,868293533325.1953,0.0,0.0,30824112892.15088,104148471.72796726,1220850050.4493713,17108634710.31189,0.0,0.0,15411778688.430786,0.010414847,0.18555168901123636,0.07921538941938162
475098,4371211,1169790039062.5,True,304010,0.7899258,[ 154.76897 -523.24084 -232.72227],110.32511,70.6446,25516552925.109863,231.02737,"[-20.319765 -20.449297 -21.123436 -23.830048 -20.827736 -21.408766
 -21.70081  -21.914022]",146450717.0021534,40007491111.75537,1098744430541.9922,0.0,0.0,30891740322.113037,146450717.0021534,0.0,9924423694.610596,0.0,0.0,15445679426.193237,0.014645072,0.0255707773481923,0.0
475171,4371211,1332264862060.5469,True,327255,0.0,[-92.633705  29.228596 167.54057 ],120.82811,68.43893,33998064994.81201,250.00551,"[-19.379461 -19.847757 -20.74539  -23.766268 -20.3155   -21.096184
 -21.469646 -21.739712]",164073389.0235424,12844359874.725342,1280098876953.125,0.0,0.0,39157426357.26929,164073389.0235424,3839103.737846017,14252139329.910278,0.0,0.0,19578013420.10498,0.016407339,0.0,0.00019609260937085573
475293,4371211,1432222747802.7344,True,329598,0.0032735693,[-214.76051   622.98987   -63.236267],119.03955,75.95741,17444018125.534058,238.32492,"[-18.887028 -19.229141 -20.085106 -23.046982 -19.677883 -20.427597
 -20.79193  -21.051132]",202797278.7618637,21310272216.796875,1388625488281.25,0.0,0.0,22083911895.751953,203019902.1100998,704092.1627776697,6198340654.373169,0.0,0.0,11041952371.59729,0.02030199,0.0001482332159145846,6.376518744898537e-05
475354,4371211,1292475891113.2812,True,312329,0.0,[121.62089   10.497256 114.51558 ],108.39113,85.58518,22562632560.72998,232.75488,"[-19.475449 -19.875212 -20.727093 -23.6322   -20.325424 -21.061989
 -21.409653 -21.657053]",145096136.25705242,19536222219.467163,1242256698608.3984,0.0,0.0,30537791252.13623,145096136.25705242,0.0,7148820757.865906,0.0,0.0,15268715620.040894,0.014509614,0.0,0.0
475490,4371211,1076321792602.5391,True,315293,0.16911066,[-135.8815     15.774504  292.74896 ],114.26118,65.55038,48262987136.84082,235.21124,"[-20.300371 -20.671194 -21.48467  -24.384073 -21.107206 -21.805695
 -22.137852 -22.384369]",118082063.2725954,51657238006.5918,977386322021.4844,0.0,0.0,47160124778.74756,118082063.2725954,95498049.63171482,24469795227.05078,0.0,0.0,23579614162.44507,0.011808206,0.0035858822803797093,0.004050025966235413
475542,4371211,993397216796.875,True,282003,0.022910912,[-152.50902  163.0348  -190.32188],100.37952,81.21538,24984996318.81714,198.69945,"[-19.989412 -20.308704 -21.067972 -23.860476 -20.723433 -21.373209
 -21.685131 -21.912184]",91078439.72742558,58702006340.026855,904816207885.7422,0.0,0.0,29787893295.288086,91078439.72742558,0.0,10000259876.25122,0.0,0.0,14893658161.16333,0.009107844,0.0007691350094061541,0.0
475603,4371211,1372098388671.875,True,318006,0.0,[ 242.66696   -888.7802       5.8545737],116.91035,76.80302,20240430831.90918,240.95891,"[-18.740856 -19.199371 -20.093832 -23.09182  -19.66548  -20.444473
 -20.8168   -21.084253]",152059523.3887434,18884559869.766235,1329513854980.4688,0.0,0.0,23548047542.57202,152059523.3887434,2815697.225742042,8311641216.278076,0.0,0.0,11773915290.83252,0.015205952,0.0,0.00023914705993633386
475656,4371211,966255874633.7891,True,303739,4.1639433,[-320.8261  -117.42283 -487.25552],110.68148,62.871983,34071030616.760254,218.44763,"[-21.241215 -21.132782 -21.639242 -24.244497 -21.44678  -21.874535
 -22.123192 -22.32219 ]",100860409.43861008,86043529510.49805,847013931274.4141,0.0,0.0,33097610473.632812,100860409.43861008,1480873674.1542816,15940757989.883423,0.0,0.0,16548538208.007812,0.010086041,0.1258079731776302,0.0894866758344667
475722,4371211,911620788574.2188,True,285467,1.7531761,[ 192.91942 -329.577   -232.13866],102.99527,64.11326,36346423625.946045,200.50821,"[-20.888222 -20.854387 -21.387985 -23.924343 -21.179699 -21.629204
 -21.875452 -22.061546]",108381062.74604797,85952062606.81152,795116729736.3281,0.0,0.0,30443654060.36377,108381062.74604797,0.0,21016724109.64966,0.0,0.0,15221319198.608398,0.010838106,0.05758757111171013,0.0
475781,4371211,1100265655517.5781,True,284702,0.0,[ -28.49217   45.19149 -195.57394],104.002266,87.22228,21412763595.581055,229.05147,"[-19.224213 -19.671972 -20.554504 -23.550371 -20.134172 -20.899343
 -21.264872 -21.529   ]",150383384.89830494,38561153411.865234,1034207839965.8203,0.0,0.0,27346296310.424805,150383384.89830494,885246.1905917153,7588670253.753662,0.0,0.0,13672823905.944824,0.0150383385,0.0,6.474494198720851e-05
475865,4371211,1166866302490.2344,True,319250,0.2785736,[113.00877    -5.8064213 -60.640755 ],114.42803,67.90842,44287266731.26221,208.27783,"[-20.56184  -20.866695 -21.6344   -24.442228 -21.284468 -21.941687
 -22.254944 -22.484888]",123745854.9439907,34284565448.760986,1085730895996.0938,0.0,0.0,46727085113.52539,123745854.9439907,1117074.6438438073,20799326896.66748,0.0,0.0,23363077640.533447,0.0123745855,0.005961715817735408,4.781367682080353e-05
