,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloVel,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH,SubhalosSFR
604865,4371211,20.179928,True,55769,0.64217836,[198.17271 221.7769  112.43441],1.4892322,18.400377,0.0,0.0,0.28861594,0.0017030946,0.22250273227691653
604869,4371211,18.218063,True,53494,0.20806837,[-174.65205    99.109535  -14.289005],1.9833237,16.104057,0.0,0.0,0.12995261,0.00072934915,0.16011096239089967
604884,4371211,18.89308,True,55591,0.69845945,[-381.8199   208.83476 -213.38612],1.8711269,16.768888,0.0,0.0,0.25200334,0.0010604141,0.27716276645660404
604890,4371211,17.496847,True,53598,0.27515364,[-209.9439    46.91369  -94.70894],1.6637295,15.3881645,0.0,0.0,0.44393775,0.0010145078,0.061980229616165165
604897,4371211,17.53371,True,47413,0.39596194,[ -42.92812   -309.70792     -1.9888337],1.2265885,16.0262,0.0,0.0,0.2790253,0.0018976623,0.14190897941589356
604917,4371211,19.793497,True,55553,0.6265756,[ -66.712685 -255.65976  -142.64275 ],1.6326795,17.863962,0.0,0.0,0.29496434,0.0018918443,0.21242418289184573
604946,4371211,19.76835,True,55580,0.631882,[190.39827  120.276855 -27.980228],1.5477357,17.894297,0.0,0.0,0.32413962,0.002177985,0.1949413061141968
604949,4371211,17.46891,True,50981,0.67177254,[154.92381   75.83552  -61.757683],1.4536651,15.601011,0.0,0.0,0.4124575,0.0017752245,0.162870728969574
604953,4371211,20.418205,True,55271,0.4289626,[-216.84589  250.40323 -171.1654 ],1.4830071,18.634962,0.0,0.0,0.2992868,0.0009485978,0.14332826137542726
604973,4371211,17.961983,True,52357,0.18549179,[  63.592087 -115.05322   -16.034435],1.8453875,15.999404,0.0,0.0,0.11673429,0.00045621447,0.15890085697174072
604995,4371211,19.293493,True,53408,0.43080148,[-38.90904 266.80908 215.56296],1.3932315,17.515621,0.0,0.0,0.38333973,0.0012999391,0.11238112449645997
605003,4371211,16.815731,True,51986,0.2298769,[-162.5049    -41.403263 -146.92053 ],2.2336922,14.446786,0.0,0.0,0.13505603,0.00019705111,0.17020853757858279
605020,4371211,19.909002,True,54178,0.3943042,[-168.8326    -31.005154  568.7266  ],1.4432846,18.216852,0.0,0.0,0.24776174,0.001103595,0.15914652347564698
605037,4371211,17.830494,True,53554,0.3365703,[-159.43184    -8.613457 -247.74152 ],2.1677117,15.562082,0.0,0.0,0.10034219,0.0003568232,0.3354225158691406
605051,4371211,12.472423,True,33186,0.16793762,[-12.885247 160.44966  264.79596 ],0.9298277,11.388567,0.0,0.0,0.15351088,0.000517364,0.10939786434173585
605075,4371211,18.135466,True,53413,0.26850054,[ 95.74018  -13.918566  80.437485],1.8274108,16.12428,0.0,0.0,0.18245275,0.0013211916,0.14716167449951173
605088,4371211,17.379568,True,52597,0.539099,[ -30.97531  -116.8812    -38.285007],2.001706,15.153072,0.0,0.0,0.22437169,0.0004185661,0.2402704954147339
605122,4371211,18.976156,True,54250,0.6527175,[ -34.618515   23.60868  -428.87885 ],1.7507069,16.975163,0.0,0.0,0.24926154,0.0010251997,0.2618604898452759
605149,4371211,17.90313,True,52461,0.34703353,[-136.02805   -13.874385   65.85082 ],1.7131157,15.899806,0.0,0.0,0.28985003,0.00035764987,0.11972864866256715
605166,4371211,18.524439,True,52315,0.23608735,[  40.641914 -236.7321    541.06555 ],1.3012118,16.792145,0.0,0.0,0.42951512,0.0015672294,0.05496601462364197
605181,4371211,17.922611,True,52850,0.34578884,[  16.976213     3.3713536 -115.344734 ],1.620125,15.953397,0.0,0.0,0.34740186,0.0016868156,0.09953569173812866
605224,4371211,17.37433,True,51943,0.2450039,[-224.26913   73.8425   252.13522],1.8181074,15.343169,0.0,0.0,0.21158518,0.0014687688,0.11579444408416749
605236,4371211,18.0313,True,53034,0.629331,[-150.493     87.23075 -124.77896],1.8053249,16.016088,0.0,0.0,0.20883809,0.0010479925,0.30134875774383546
605252,4371211,19.46103,True,51432,0.29849136,[-302.9755  -969.9286   369.51627],0.76176447,18.17135,0.0,0.0,0.52529806,0.0026145703,0.05682323575019837
605261,4371211,18.902311,True,54392,0.59384716,[83.79476  20.55106  50.428555],1.7351587,16.957973,0.0,0.0,0.20771685,0.001462005,0.2858926296234131
605275,4371211,18.551296,True,54152,0.63161117,[-150.04016 -234.67834 -330.9928 ],1.8513072,16.46959,0.0,0.0,0.22875032,0.0016500466,0.27611379623413085
605296,4371211,17.99569,True,53275,0.70657915,[  26.948196 -324.79266   165.47948 ],1.8701261,15.840148,0.0,0.0,0.2841324,0.0012816836,0.24867954254150393
605305,4371211,18.11659,True,53746,0.69873685,[197.99031  171.71384  124.908195],1.479712,16.14501,0.0,0.0,0.4895077,0.0023611418,0.1427427649497986
605315,4371211,18.468288,True,53218,0.51651603,[-650.64557   -17.089317  -90.4335  ],1.6451284,16.548458,0.0,0.0,0.27363825,0.0010646672,0.1887587070465088
605323,4371211,16.393421,True,47262,0.24399428,[-167.02937 -111.66843 -129.86967],1.6652112,14.555989,0.0,0.0,0.17200278,0.00021748693,0.14185484647750854
605343,4371211,18.670738,True,54387,0.4025581,[-34.518635 142.56532  107.913   ],1.8715209,16.568174,0.0,0.0,0.23049423,0.0005487878,0.17464996576309205
605355,4371211,17.92429,True,52044,0.48512042,[125.30058 104.53936 120.94974],1.7485439,15.963003,0.0,0.0,0.21147354,0.0012686941,0.22940006256103518
605366,4371211,18.088123,True,50301,0.24255903,[ 356.57666  -52.33548 -101.87755],1.1257433,16.548458,0.0,0.0,0.41093034,0.0029922712,0.059026801586151124
605386,4371211,12.737762,True,39535,0.19212498,[251.75113  -77.9845    24.493822],1.6584668,10.954783,0.0,0.0,0.123929836,0.00058203546,0.15502722263336183
605400,4371211,17.722633,True,50992,0.5708188,[-29.74603 152.51056 855.2969 ],1.6443727,15.832059,0.0,0.0,0.24534571,0.0008568517,0.2326589584350586
605408,4371211,17.48021,True,53777,0.49536797,[184.09013 332.46127 277.32257],1.7880969,15.267333,0.0,0.0,0.42282304,0.0019561644,0.11715728044509888
605427,4371211,18.883223,True,54507,0.3923167,[ 279.09192   75.18695 -211.09213],1.8101906,16.866465,0.0,0.0,0.2051059,0.0014611854,0.19127519130706788
605452,4371211,19.363146,True,54988,0.27423593,[-341.9741  -152.31723 -102.56507],1.6432647,17.487816,0.0,0.0,0.23042819,0.0016384898,0.11901144981384278
605464,4371211,18.107325,True,53314,0.5976957,[-16.143284  11.770264 198.84096 ],1.5674483,16.130348,0.0,0.0,0.40835637,0.0011718704,0.1463662028312683
605493,4371211,18.308521,True,54428,0.7903945,[ 352.42554 -168.13914  -68.96798],1.8349106,16.227924,0.0,0.0,0.24451242,0.0011743673,0.32325329780578616
605506,4371211,16.03994,True,46130,0.2997074,[-201.72578 -144.74573  409.37012],1.5745261,14.302697,0.0,0.0,0.16157345,0.0011432382,0.1854929804801941
605524,4371211,19.39301,True,55137,0.6876762,[ 183.92497 -170.50719 -265.1671 ],1.5279393,17.506521,0.0,0.0,0.35583347,0.002714547,0.1932578682899475
605572,4371211,17.55685,True,49608,0.14037473,[  57.901203  176.50764  -121.436554],1.614352,15.784535,0.0,0.0,0.15752229,0.00044084364,0.08911420106887818
605583,4371211,18.855446,True,52892,0.32549393,[178.9232    88.165695 142.2999  ],1.5979488,17.084871,0.0,0.0,0.1711969,0.0014278389,0.19012840986251833
605599,4371211,18.840166,True,52582,0.43559882,[-418.4989    38.66965  -17.14271],1.5693507,17.05201,0.0,0.0,0.21821637,0.0005894269,0.1996178388595581
605626,4371211,17.107487,True,49640,0.36064592,[-117.86607    77.717545  143.11342 ],1.5409224,15.291095,0.0,0.0,0.27397418,0.0014949791,0.13163499832153322
605678,4371211,19.024109,True,53840,0.6659592,[-169.70695  -86.76366 -176.54677],1.4236728,17.234522,0.0,0.0,0.3642338,0.0016800606,0.18283838033676147
605690,4371211,18.482838,True,53734,0.27106604,[-65.66818 202.78822 543.95874],1.82584,16.446838,0.0,0.0,0.20950429,0.00065692246,0.12938448190689086
605698,4371211,19.432457,True,54034,0.41657546,[-375.89508    62.676018 -213.30449 ],1.601256,17.592974,0.0,0.0,0.23755652,0.0006695331,0.17535846233367922
605709,4371211,17.015127,True,50279,0.31735283,[ 108.53469  -135.3392     23.508884],1.8200989,15.025668,0.0,0.0,0.16895716,0.0004024246,0.18783035278320315
605727,4371211,19.28051,True,54366,0.86942583,[ -42.725212 -361.56192   373.553   ],1.3818544,17.519161,0.0,0.0,0.3772403,0.0022541806,0.23047003746032715
605734,4371211,18.58543,True,52388,0.62938166,[ 253.94403   -241.40817     -4.4863253],1.5301626,16.808828,0.0,0.0,0.24480098,0.0016383618,0.2570993185043335
605742,4371211,19.71978,True,55064,0.25175864,[-237.02963   -13.590343   -9.20715 ],1.6729649,17.816944,0.0,0.0,0.22874112,0.001129912,0.11006269454956055
605749,4371211,18.871304,True,54714,0.1713029,[-67.18326   23.40395  -37.166634],1.9476657,16.753216,0.0,0.0,0.16942175,0.00100115,0.10111033916473389
605760,4371211,17.874924,True,53899,0.5687632,[ -99.94437 -336.99994 -293.0227 ],2.042361,15.634885,0.0,0.0,0.19684483,0.0008328961,0.2889398574829102
605769,4371211,18.785244,True,54637,0.4873596,[ 70.89604 -34.34095 347.72336],1.7958913,16.754227,0.0,0.0,0.23359857,0.0015273796,0.20863125324249268
605782,4371211,18.693995,True,54871,0.754572,[-209.77444   19.25937 -241.19199],1.909133,16.4797,0.0,0.0,0.3048162,0.00034510033,0.24754984378814698
605803,4371211,17.054152,True,53325,0.34948614,[ -23.773668 -147.1207   -165.2068  ],2.2457151,14.643959,0.0,0.0,0.16397244,0.00050529256,0.2131371259689331
605817,4371211,18.318802,True,52035,0.92251164,[-292.52704 -375.01434  140.7945 ],1.1946118,16.576265,0.0,0.0,0.54419875,0.0037272559,0.16951740980148317
605823,4371211,18.304667,True,52434,0.12328747,[138.04149  86.20933 283.20386],1.5666342,16.438242,0.0,0.0,0.29879937,0.0009910773,0.04126095473766327
605831,4371211,18.601402,True,52873,0.7968526,[  65.396416  -98.156586 -196.28845 ],1.4304206,16.790123,0.0,0.0,0.37919483,0.0016643154,0.2101433277130127
605835,4371211,13.366521,True,38599,0.24322446,[-102.790955   62.33987   403.53265 ],1.3793368,11.871896,0.0,0.0,0.115150765,0.00013756446,0.21122262477874756
605847,4371211,19.162045,True,53241,0.30434313,[ -3.2403874 -31.034956  -93.965515 ],1.5275393,17.393778,0.0,0.0,0.23921426,0.0015122641,0.12722617387771606
605854,4371211,17.761368,True,52539,0.3880101,[320.138    379.3489    92.018234],1.8677301,15.706171,0.0,0.0,0.18664986,0.00081591745,0.2078812837600708
605872,4371211,17.162333,True,53369,0.6827655,[-186.72041    99.256424   52.37157 ],1.9159966,14.901297,0.0,0.0,0.34311926,0.0019204157,0.1989878058433533
605882,4371211,19.25158,True,54311,0.47154135,[ -43.37202 -211.84724  163.20488],1.0597858,17.59348,0.0,0.0,0.59559375,0.002719151,0.07917163968086244
605886,4371211,18.219866,True,52912,0.3029349,[-234.48941 -211.25665  388.47342],2.0016222,16.107597,0.0,0.0,0.11015019,0.00049691123,0.27501988410949707
605898,4371211,18.7064,True,54327,0.2964581,[  24.847422 -138.55687  -211.91733 ],1.7459838,16.701647,0.0,0.0,0.25714046,0.0016282032,0.11529033184051514
605909,4371211,17.537504,True,53854,0.41427356,[197.30295  -12.338293  49.78712 ],2.2649918,15.122232,0.0,0.0,0.14968209,0.00059669244,0.27676894664764407
605920,4371211,18.805685,True,54803,0.57342535,[336.59134  90.61703  66.33521],1.621125,16.786583,0.0,0.0,0.39560032,0.0023754167,0.14495067596435549
605929,4371211,19.11094,True,54135,0.38289633,[-156.03313    84.363266  -98.91278 ],1.4920988,17.321987,0.0,0.0,0.29475033,0.0021058312,0.12990530729293823
605937,4371211,13.238454,True,41977,0.21233658,[  51.373756 -241.34576   316.74402 ],1.8190407,11.261162,0.0,0.0,0.15733653,0.0009148881,0.13495694398880007
605957,4371211,19.345276,True,51926,0.52057385,[-92.2867    13.207747 221.71243 ],0.99764603,17.838179,0.0,0.0,0.5083545,0.0010968657,0.10240371227264405
605963,4371211,19.550535,True,54810,0.7221312,[  75.877075 -299.7409     86.99658 ],1.4283862,17.781553,0.0,0.0,0.33823454,0.0023606885,0.21350014209747314
605967,4371211,18.870813,True,53744,0.7891078,[ -8.934755 -38.899593  39.72849 ],1.5052234,17.036842,0.0,0.0,0.32678363,0.001964243,0.24147715568542483
605995,4371211,17.75277,True,50236,0.52069145,[196.7961    34.627697 -43.331898],1.5819467,15.945308,0.0,0.0,0.22425178,0.0012641571,0.23219056129455568
606011,4371211,19.665361,True,54746,0.41815665,[-160.40636    22.731636  252.9011  ],1.6083171,17.807339,0.0,0.0,0.2484914,0.0012144491,0.16827811002731324
606017,4371211,17.991205,True,51671,0.4842276,[ 498.22662 -518.045   -397.4064 ],1.5876043,16.141975,0.0,0.0,0.26020655,0.0014185113,0.18609354496002198
606023,4371211,18.641691,True,53890,0.45742685,[-150.7048     21.958601  -62.93858 ],1.6948237,16.664234,0.0,0.0,0.28096786,0.0016647417,0.16280397176742556
606038,4371211,18.058128,True,52649,0.513279,[-59.213627 -89.201065 -96.06423 ],1.8169895,16.06058,0.0,0.0,0.18006238,0.0004981193,0.285056209564209
606055,4371211,19.166473,True,54414,0.29080895,[-142.49838   -29.271856 -145.16884 ],1.5429035,17.33867,0.0,0.0,0.28292945,0.0019695908,0.10278496742248536
606064,4371211,16.68269,True,53789,0.4483771,[-143.13205   88.38383 -281.1602 ],2.212264,14.157597,0.0,0.0,0.3119912,0.00083761686,0.1437146544456482
606071,4371211,17.836407,True,53752,0.5416369,[  96.568924  132.63626  -380.13046 ],2.017132,15.564105,0.0,0.0,0.25405473,0.0011155888,0.2131969451904297
606091,4371211,18.307255,True,54568,0.70980626,[-13.429084 239.1623   -19.787504],1.9890968,16.032267,0.0,0.0,0.2854705,0.00042060722,0.24864435195922852
606103,4371211,18.600325,True,52904,0.38315532,[103.28886  -90.441574 -15.710769],1.6145949,16.762821,0.0,0.0,0.2218745,0.001033242,0.17269010543823243
606111,4371211,16.697733,True,48014,0.30223054,[181.77818    -6.2230215  -9.038705 ],1.7061222,14.873996,0.0,0.0,0.11691823,0.0006968898,0.25849735736846924
606140,4371211,18.42209,True,54294,0.7379126,[127.54988  -83.15795   24.529919],1.616458,16.350779,0.0,0.0,0.45314962,0.0017039091,0.16284083127975466
606143,4371211,18.2324,True,54202,0.55556077,[ 350.22675 -154.03738   74.23504],2.004421,16.023672,0.0,0.0,0.20298874,0.0013194967,0.2736904382705689
606151,4371211,17.701982,True,52143,0.25015983,[ -58.249283 -744.1826    -44.09505 ],1.8924339,15.674826,0.0,0.0,0.13377646,0.00094672776,0.18699840307235718
606166,4371211,18.760895,True,54031,0.8680503,[-208.72742   62.24419  207.37894],1.761562,16.727938,0.0,0.0,0.2695535,0.0018424933,0.32203264236450196
606174,4371211,11.5484705,True,31062,0.34348148,[-289.86615 -406.40573  472.23746],0.78588754,10.58167,0.0,0.0,0.18040009,0.0005129314,0.1903998374938965
606196,4371211,18.834229,True,54719,0.5254414,[34.1835   69.16672  62.012306],1.6025913,16.892754,0.0,0.0,0.3369327,0.00194983,0.15594848394393923
606203,4371211,14.044178,True,40229,0.25208914,[   6.2286882 -298.3256     -12.838587 ],1.2865782,12.6186285,0.0,0.0,0.13843802,0.0005327046,0.1820953130722046
606231,4371211,18.023014,True,52946,0.5191297,[ 258.85873 -407.31866  -55.77085],1.7087902,15.999909,0.0,0.0,0.31246766,0.0018464008,0.16613869667053224
606243,4371211,16.06646,True,44182,0.32737467,[181.75227 826.2366  -87.39975],1.114792,14.60958,0.0,0.0,0.340953,0.0011351369,0.09601753950119019
606260,4371211,17.943604,True,53239,0.494771,[ -69.97472  -145.81946   -86.264656],1.7908491,15.868966,0.0,0.0,0.28322083,0.0005680375,0.1746944308280945
606277,4371211,18.29886,True,53453,0.30624482,[-299.50494   -41.374832   -9.203423],1.6268191,16.356846,0.0,0.0,0.31322262,0.0019729151,0.09777225852012635
606286,4371211,18.543274,True,53273,0.7812759,[-24.134104 -40.00183   -6.731937],1.5462638,16.64654,0.0,0.0,0.3492133,0.0012578989,0.2237245559692383
606302,4371211,19.434095,True,52555,0.1566564,[-528.2897   327.02045 -180.91681],1.3382934,17.847279,0.0,0.0,0.24772038,0.0008039362,0.06323920488357544
606326,4371211,18.813288,True,53714,0.500657,[-109.38986 -210.38876 -248.70132],1.837208,16.820457,0.0,0.0,0.15501375,0.00060971006,0.32297587394714355
606335,4371211,17.380003,True,50798,0.6885401,[113.39541 258.68613 545.3758 ],1.7348598,15.442767,0.0,0.0,0.2016896,0.0006872809,0.3413860082626343
606370,4371211,18.286386,True,52927,0.16372606,[ 311.7052  -341.79965   71.89047],1.8290504,16.269886,0.0,0.0,0.18691257,0.0005380067,0.08759499788284303
606383,4371211,17.28543,True,52619,0.96513253,[-23.196583 240.4937   -70.33168 ],1.8229759,15.133355,0.0,0.0,0.32785785,0.0012409368,0.29437530040740967
606391,4371211,19.006422,True,52685,0.21075079,[261.64197 263.56708 410.8916 ],0.9472064,17.492365,0.0,0.0,0.56359303,0.0032576364,0.037394145131111146
606435,4371211,19.101412,True,50263,0.27383715,[ -96.78202  239.40627 -248.07773],0.9637119,17.801777,0.0,0.0,0.333787,0.0021370843,0.08203949332237244
606474,4371211,19.752228,True,54301,0.19777092,[ 6.298518 11.493513 19.845901],1.467884,18.038385,0.0,0.0,0.24420275,0.0017559066,0.08098636269569398
606478,4371211,17.800959,True,51917,0.13088356,[ -36.520542 -200.58046   201.20416 ],1.8135791,15.838632,0.0,0.0,0.14773923,0.0010092715,0.08859093189239503
606492,4371211,17.729887,True,52670,0.68539923,[-483.47357  169.37253  224.18524],1.8674021,15.618201,0.0,0.0,0.2429162,0.0013676957,0.28215460777282714
606513,4371211,19.792421,True,54629,0.53437996,[-176.15788   -11.921035 -378.11777 ],1.1366879,18.118265,0.0,0.0,0.5357425,0.0017245327,0.09974566698074341
606526,4371211,17.72356,True,52492,0.66777676,[ 83.23891 184.26053 155.45177],1.6551806,15.76684,0.0,0.0,0.29950067,0.0020382574,0.22296335697174074
606573,4371211,14.615511,True,41098,0.32339874,[ 556.50336 -376.7886   256.98615],1.0288401,13.20914,0.0,0.0,0.37625423,0.0012774075,0.08595218658447266
606579,4371211,15.37918,True,43918,0.27028123,[ 151.96877 -130.21062  -59.78653],1.4910278,13.782967,0.0,0.0,0.1049175,0.00026806848,0.25761311054229735
606596,4371211,12.247364,True,28666,0.068247184,[128.34268 150.34311 -65.9753 ],0.37752396,11.745502,0.0,0.0,0.12360661,0.000731467,0.05521321892738343
606606,4371211,17.313711,True,49859,0.11997888,[-242.96645   464.31763    53.585575],1.739266,15.387659,0.0,0.0,0.18620273,0.00058387837,0.06443454623222351
606613,4371211,17.00392,True,50075,0.31659055,[-98.25069  246.7887    45.755535],1.9227518,14.967527,0.0,0.0,0.11283317,0.0008079899,0.280582857131958
606626,4371211,18.125347,True,51562,0.6683259,[ 28.34902  -88.501015 236.86641 ],0.9804159,16.480206,0.0,0.0,0.6612176,0.0035091564,0.1010750412940979
606632,4371211,18.387568,True,53712,0.4723224,[-66.72713 176.10977 -77.04624],1.7552545,16.410942,0.0,0.0,0.22015832,0.0012125114,0.2145376205444336
606645,4371211,17.532028,True,41699,0.36889789,[ 5.6231390e+02 -4.9024768e+02  4.4829610e-01],0.54236895,16.74816,0.0,0.0,0.24056876,0.00092997,0.15334405899047854
606661,4371211,15.84097,True,47236,0.32329524,[ 130.51279   -34.784203 -129.72302 ],1.7814643,13.907338,0.0,0.0,0.15194014,0.00022804503,0.21277804374694825
606670,4371211,17.115028,True,52893,0.3193865,[ 257.72028 -187.2973  -211.37154],2.0159316,14.863379,0.0,0.0,0.23392051,0.0017977138,0.1365363359451294
606679,4371211,18.841269,True,53472,0.35880923,[ 140.03276   -60.747814 -137.67685 ],1.6681676,16.95949,0.0,0.0,0.21232891,0.0012817208,0.16898746490478517
606697,4371211,12.1956215,True,32450,0.18009114,[ 323.5428   222.08232 -116.65152],0.87412053,11.213638,0.0,0.0,0.10686741,0.000995323,0.1685183048248291
606707,4371211,18.098005,True,52479,0.67686063,[-87.98847   53.56364  126.875336],1.493824,16.173323,0.0,0.0,0.42945802,0.0014011058,0.15760810375213624
606729,4371211,18.21794,True,53359,0.7913581,[-19.210974  56.497482 175.09885 ],1.7971771,16.10153,0.0,0.0,0.31769636,0.0015360987,0.24909260272979739
606755,4371211,17.600904,True,51611,0.70560825,[-228.68353 -132.63809  -75.73234],1.7902046,15.578767,0.0,0.0,0.23167047,0.0002636864,0.30457410812377933
606762,4371211,14.802807,True,46463,0.28869385,[ -33.524807 -284.59326   256.55576 ],1.7015828,12.803669,0.0,0.0,0.29614273,0.0014126136,0.09748469591140747
606785,4371211,18.808353,True,50981,0.35708705,[-237.33089   65.14797  -76.56207],1.400652,17.165764,0.0,0.0,0.2415578,0.0003787179,0.14782674312591554
