,Unnamed: 0,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH,SubhalosSFR
9909,661819,4371211,5.3099694,True,11965,0.0,0.0,5.1978089999999995,0.0,0.0,0.111849435,0.00031079928,0.0
9920,662726,4371211,7.665916999999999,True,22914,0.023335852,0.05510611,7.0669174,0.0,0.0,0.5420588000000001,0.0018345125,0.0043050407077608556
9950,664626,4371211,7.123713,True,16297,0.0026568612,0.007171421999999999,6.9470963,0.0,0.0,0.16853382,0.0009114576400000001,0.0015764558116584553
9991,667307,4371211,8.083961500000001,True,21396,0.0,0.0,7.682201400000001,0.0,0.0,0.39994586,0.0018141692,0.0
9993,667344,4371211,7.1373973,True,20899,0.017435556,0.07400468,6.601789,0.0,0.0,0.45892662,0.0026770495,0.003799203454356168
10004,667804,4371211,8.009921,True,21977,0.0,0.0,7.576536,0.0,0.0,0.43081316,0.0025711756,0.0
10020,669504,4371211,8.155971000000001,True,18584,0.0038258526,0.018188683,7.968862,0.0,0.0,0.16868907,0.00023110972999999997,0.0022679908069918224
10033,671050,4371211,4.6255984,True,12838,0.0,0.0,4.349456,0.0,0.0,0.27614272,0.0,0.0
10044,671951,4371211,8.568052,True,20412,0.0,0.0,8.301024,0.0,0.0,0.26591665,0.0011111347,0.0
10045,672052,4371211,7.149031599999999,True,16699,0.0055783447,0.063270696,6.927378999999999,0.0,0.0,0.15757461,0.0008073512,0.0035401291489790135
10047,672229,4371211,8.308356,True,18979,0.0,0.0,8.1154785,0.0,0.0,0.19178356,0.0010942441000000001,0.0
10052,672578,4371211,8.004151,True,20037,0.0,0.0044655795000000005,7.683717999999999,0.0,0.0,0.3152326,0.0007352667999999999,0.0
10056,672756,4371211,7.7926865,True,17755,0.0,0.0,7.614960000000001,0.0,0.0,0.17688599,0.0008403783,0.0
10064,673841,4371211,7.375483,True,18583,0.0,0.0,7.0724789999999995,0.0,0.0,0.30136845,0.0016359356,0.0
10071,674384,4371211,6.708201,True,17590,0.0,0.0,6.392481299999999,0.0,0.0,0.31499347,0.00072588277,0.0
10080,675584,4371211,6.421564,True,15167,0.0,0.0,6.249404,0.0,0.0,0.17201754,0.00014284172,0.0
10085,676034,4371211,6.985874000000001,True,17113,0.011630976999999999,0.046425472999999995,6.713521000000001,0.0,0.0,0.22515403,0.0007738253999999999,0.00516578672831217
10099,677309,4371211,7.319439999999999,True,17458,0.0,0.0,7.095229600000001,0.0,0.0,0.22314692,0.0010633302,0.0
10105,678039,4371211,6.3577027,True,14293,0.0,0.0,6.2221025999999995,0.0,0.0,0.13492285,0.0006768691,0.0
10108,678812,4371211,2.8472803,True,7151,0.0,0.0,2.730101,0.0,0.0,0.117178984,0.0,0.0
10113,679259,4371211,3.23273,True,8780,0.0,0.0,3.0551856,0.0,0.0,0.177275,0.00026935164,0.0
10114,679293,4371211,6.1602106,True,18656,0.017507461999999998,0.040990736,5.649287,0.0,0.0,0.46785020000000005,0.00208233,0.0037421084783120745
10116,679600,4371211,7.768564,True,17950,0.0,0.0,7.5729976,0.0,0.0,0.19455414,0.0010125089,0.0
10122,680724,4371211,7.102283,True,15891,0.0,0.0010585189,6.9592304,0.0,0.0,0.14143920000000001,0.00055507774,0.0
10124,680840,4371211,6.9244747,True,17865,0.014927291,0.082740515,6.572971300000001,0.0,0.0,0.2678981,0.00086465845,0.0055720033102138475
10133,682338,4371211,6.343228,True,16250,0.0,0.005641219,6.055263500000001,0.0,0.0,0.2809157,0.0014074698999999998,0.0
10135,682760,4371211,7.455838000000001,True,17521,0.011777018,0.1532032,7.1902776,0.0,0.0,0.112153225,0.00020401653000000003,0.010500828665426253
10139,683259,4371211,4.8310556,True,12243,0.0,0.0,4.644205599999999,0.0,0.0,0.18633732,0.0005126124,0.0
10145,684204,4371211,5.573355,True,14481,0.020784592,0.077705026,5.276679,0.0,0.0,0.21799779,0.0009733276699999999,0.009534313168954603
10148,684474,4371211,6.4108324,True,15409,0.004768795,0.02808427,6.1867127,0.0,0.0,0.19546346,0.0005718608,0.002439737329933687
10151,684702,4371211,3.9268434,True,10340,0.0,0.0,3.7291160000000003,0.0,0.0,0.19772737,0.0,0.0
10152,684772,4371211,4.773334999999999,True,11212,0.0,0.0,4.639655,0.0,0.0,0.13316067,0.0005192126999999999,0.0
10153,684896,4371211,6.699561999999999,True,15867,0.0,0.015415271000000001,6.496124299999999,0.0,0.0,0.18709818,0.0009242972,0.0
10154,684967,4371211,5.8758082,True,13325,0.0,0.016635232,5.738773999999999,0.0,0.0,0.11985241,0.0005468658599999999,0.0
10155,685895,4371211,6.989313,True,16171,0.012952297,0.06884134,6.7802567,0.0,0.0,0.1395156,0.0006992763000000001,0.00928376253264868
10160,686393,4371211,6.5749197,True,15128,0.0022193089,0.049626037000000005,6.390459,0.0,0.0,0.13427341,0.0005610998000000001,0.0016528282852129846
10161,686397,4371211,6.4077234,True,15916,0.0,0.0,6.1680064,0.0,0.0,0.23880021,0.0009167438000000001,0.0
10170,688266,4371211,6.5526123,True,14983,0.0015837221,0.010573555,6.393998000000001,0.0,0.0,0.14783172,0.00020895560000000002,0.0010713005977336933
10171,688753,4371211,6.9400434,True,16273,0.00669953,0.16058473,6.678636599999999,0.0,0.0,0.100572065,0.00025017123,0.006661422334323154
10172,688939,4371211,4.4057803,True,10069,0.0,0.0,4.300415,0.0,0.0,0.105141364,0.0002237985,0.0
10173,689350,4371211,5.7561207,True,15696,0.00057464937,0.3026312,5.297912999999999,0.0,0.0,0.15536897,0.00020730043000000001,0.00036986109259783346
10175,689577,4371211,3.6180152999999997,True,11906,0.0,0.0,3.2629764,0.0,0.0,0.35350245,0.0015362670999999998,0.0
10178,690189,4371211,4.948511,True,11987,0.0,0.0,4.779194,0.0,0.0,0.16897385,0.00034339367999999994,0.0
10180,690194,4371211,3.8812337,True,10872,0.0,0.0019215819,3.6381125,0.0,0.0,0.24053173,0.00066782784,0.0
10181,691036,4371211,5.9178514,True,15840,0.0,0.0,5.599235500000001,0.0,0.0,0.31745404,0.0011622399000000001,0.0
10184,691965,4371211,5.1545596,True,14761,0.02383656,0.07723463,4.7766660000000005,0.0,0.0,0.29937574,0.0012832044,0.007962088043607008
10187,692838,4371211,3.5251940000000004,True,8351,0.0,0.0,3.416671,0.0,0.0,0.10841564,0.00010720434499999999,0.0
10192,693623,4371211,5.415424,True,14186,0.0219921,0.10478785,5.101244400000001,0.0,0.0,0.20802943,0.0013620177,0.010571629216116202
10193,694560,4371211,6.286643,True,14399,0.0,0.0012190655,6.1371665,0.0,0.0,0.14757721,0.0006802208999999999,0.0
10194,695162,4371211,4.3941545,True,11279,0.0,0.0,4.1952553,0.0,0.0,0.1981233,0.0007759558999999999,0.0
10196,695629,4371211,5.601381,True,13414,0.0,0.0,5.42279,0.0,0.0,0.17772311,0.00086787425,0.0
10198,696010,4371211,4.770422,True,14457,0.0,0.0,4.393946,0.0,0.0,0.374888,0.0015877851,0.0
10202,697798,4371211,5.327306299999999,True,13559,0.0,0.0,5.099728,0.0,0.0,0.22676742,0.00081076095,0.0
10208,699477,4371211,4.7674737,True,12415,0.0130494125,0.08277271,4.5016336,0.0,0.0,0.18257597,0.0004913783,0.007147387742209448
10213,701760,4371211,5.4132,True,12622,0.0,0.0,5.262017299999999,0.0,0.0,0.15055108,0.0006316200599999999,0.0
10217,702843,4371211,5.513593,True,12299,0.0,0.0,5.404589,0.0,0.0,0.10843267,0.0005714166,0.0
10218,703405,4371211,6.0353103,True,13580,0.0,0.0,5.9081410000000005,0.0,0.0,0.12644695,0.00072218216,0.0
10219,704187,4371211,3.4876727999999995,True,11986,0.015814023,0.04816231,3.0850142999999997,0.0,0.0,0.35416293,0.00033332703999999996,0.004465183016189752
10220,704442,4371211,5.323566400000001,True,13388,0.008042663,0.10935162,5.060293,0.0,0.0,0.15373236,0.00018926818,0.005231600555667005
10221,704510,4371211,5.4418489999999995,True,12538,0.0,0.010698279,5.2999353,0.0,0.0,0.1305034,0.00071239454,0.0
10224,705256,4371211,5.2068305,True,12736,0.0,0.0,5.0289474,0.0,0.0,0.17744052,0.0004423603,0.0
10225,705716,4371211,5.4065769999999995,True,12784,0.015675656,0.04832173,5.220054599999999,0.0,0.0,0.13734645,0.0008541221,0.011413222547797922
10226,705787,4371211,3.5496702000000004,True,8688,0.0083964635,0.044873595,3.4004927000000005,0.0,0.0,0.10415518,0.00014875435,0.008061493917057223
10227,710938,4371211,4.0908866,True,10397,0.0,0.0,3.9131449999999997,0.0,0.0,0.17774157,0.0,0.0
10228,711317,4371211,4.729571,True,11626,0.005855292,0.047572613,4.5304513,0.0,0.0,0.15091354,0.00063342246,0.003879898384200649
10229,712106,4371211,4.672975,True,11922,0.0,0.0,4.4682655,0.0,0.0,0.2040658,0.00064340717,0.0
10230,712423,4371211,2.7226353,True,7707,0.0,0.0,2.54405,0.0,0.0,0.17858529999999997,0.0,0.0
10232,713139,4371211,4.6221957,True,11011,0.0024509071,0.010694051999999999,4.47231,0.0,0.0,0.13882624,0.00036500565999999997,0.0017654494568173859
10233,713341,4371211,4.840382599999999,True,12159,0.0,0.0,4.643194,0.0,0.0,0.19645372,0.0007343196000000001,0.0
10234,713622,4371211,4.9201584,True,11323,0.009984821,0.019621717,4.792339,0.0,0.0,0.10789018,0.00030784082,0.009254615202236199
10235,714063,4371211,4.639745700000001,True,11002,0.0033447389,0.03748426,4.483433,0.0,0.0,0.11845555,0.00037323470000000003,0.002823623629285416
10236,715376,4371211,4.8699994,True,11220,0.0,0.0,4.7453203,0.0,0.0,0.12452288,0.00015622117,0.0
10238,716096,4371211,4.5118575,True,11660,0.0,0.0,4.3029428,0.0,0.0,0.20853655,0.00037828894,0.0
10239,716642,4371211,4.262645200000001,True,10261,0.0,0.0,4.1219472999999995,0.0,0.0,0.14023489,0.00046296295,0.0
10240,717611,4371211,4.413301000000001,True,11304,0.0019561929999999997,0.15437509,4.1537986,0.0,0.0,0.104861185,0.00026624404999999997,0.0018655072417882745
10242,719337,4371211,2.5006297,True,11017,0.0,0.0,2.0551596,0.0,0.0,0.4454701,0.0,0.0
10243,720020,4371211,4.0338645,True,10662,0.0080147525,0.16371106,3.7579339,0.0,0.0,0.11199115,0.00022860637999999999,0.007156594516620287
10244,721722,4371211,4.1573043,True,10196,0.0,0.0,4.0092044,0.0,0.0,0.14756289,0.000537216,0.0
10245,724238,4371211,3.6244807,True,8739,0.0,0.0,3.5021129999999996,0.0,0.0,0.12221504,0.00015260535,0.0
10246,724444,4371211,4.4501925,True,10484,0.0,0.0,4.319121400000001,0.0,0.0,0.13094078,0.00013053716999999999,0.0
10247,726127,4371211,3.176834,True,8049,0.0,0.0,3.0435572,0.0,0.0,0.13302949,0.00024746268,0.0
10248,726697,4371211,3.8797047,True,9071,0.0,0.00013870438999999998,3.773101,0.0,0.0,0.106157236,0.0003078364,0.0
10249,727485,4371211,2.6292709999999997,True,10081,0.0,0.0,2.2614338,0.0,0.0,0.3678373,0.0,0.0
10250,732505,4371211,3.921528,True,9264,0.0,0.0,3.8069744,0.0,0.0,0.11396541,0.0005883484,0.0
10252,732879,4371211,3.4570288999999996,True,9215,0.0,0.0043850094,3.2781436,0.0,0.0,0.17426556,0.00023464169999999997,0.0
10253,733785,4371211,3.5763252,True,8978,0.0,0.0,3.4293106,0.0,0.0,0.14672361,0.00029105959999999997,0.0
10254,738596,4371211,2.3557373999999998,True,8238,0.0,0.0,2.082966,0.0,0.0,0.2727713,0.0,0.0
10255,739758,4371211,3.4551763999999996,True,8224,0.0,0.0,3.3499352999999994,0.0,0.0,0.10498385,0.00025721488,0.0
10256,741103,4371211,2.9504766,True,7874,0.0025684359,0.094728746,2.7543688,0.0,0.0,0.10125208,0.00012701584,0.0025366747033739954
10257,748281,4371211,2.968423,True,7302,0.0,0.0,2.8600338,0.0,0.0,0.10838907,0.0,0.0
10258,750438,4371211,2.7094026,True,6695,0.0,0.0,2.6082577999999996,0.0,0.0,0.100968204,0.00017645106999999999,0.0
10259,751660,4371211,2.8184555000000002,True,7025,0.0,0.0,2.7063391,0.0,0.0,0.11211629,0.0,0.0
10260,752194,4371211,2.0303726,True,7194,0.0,0.0,1.7907442,0.0,0.0,0.23962834,0.0,0.0
10261,752818,4371211,2.3742368,True,6630,0.0,0.0,2.2275603,0.0,0.0,0.14625765,0.0004187289,0.0
10262,755536,4371211,2.1864007,True,6844,0.0,0.0,1.9990407,0.0,0.0,0.18634668,0.0010131066,0.0
10263,755674,4371211,2.6895902,True,6692,0.0,0.0,2.5844958,0.0,0.0,0.10509431,0.0,0.0
10264,756143,4371211,2.4845537999999996,True,6453,0.0,0.0,2.3660877,0.0,0.0,0.11846617,0.0,0.0
10265,759874,4371211,2.407843,True,6312,0.0,0.0,2.2912626,0.0,0.0,0.116580285,0.0,0.0
10266,765609,4371211,1.9691458999999998,True,5848,0.0,0.0,1.8220898,0.0,0.0,0.14661027,0.00044587467000000005,0.0
10268,770944,4371211,1.8275648000000002,True,5151,0.0,0.0,1.7123802,0.0,0.0,0.115184635,0.0,0.0
10269,803349,4371211,1.3310412,True,4060,0.0,0.0011841387,1.2245008999999998,0.0,0.0,0.105356105,0.0,0.0
