,cataid,ra,dec,z,r_e,ellip,pa,npix_re,area_cov_re,v_gas_1_comp_re,v_gas_1_comp_err_re,vdisp_gas_1_comp_re,vdisp_gas_err_1_comp_re,oii3727_re,oii3727_err_re,hbeta_re,hbeta_err_re,oiii5007_re,oiii5007_err_re,oi6300_re,oi6300_err_re,halpha_total_re,halpha_total_err_re,halpha_1_comp_re,halpha_1_comp_err_re,nii6583_re,nii6583_err_re,sii6716_re,sii6716_err_re,sii6731_re,sii6731_err_re,extinction_corr_re,extinction_corr_err_re,sfr_re,sfr_err_re,npix_3kpc_round,area_cov_3kpc_round,v_gas_1_comp_3kpc_round,v_gas_1_comp_err_3kpc_round,vdisp_gas_1_comp_3kpc_round,vdisp_gas_err_1_comp_3kpc_round,oii3727_3kpc_round,oii3727_err_3kpc_round,hbeta_3kpc_round,hbeta_err_3kpc_round,oiii5007_3kpc_round,oiii5007_err_3kpc_round,oi6300_3kpc_round,oi6300_err_3kpc_round,halpha_total_3kpc_round,halpha_total_err_3kpc_round,halpha_1_comp_3kpc_round,halpha_1_comp_err_3kpc_round,nii6583_3kpc_round,nii6583_err_3kpc_round,sii6716_3kpc_round,sii6716_err_3kpc_round,sii6731_3kpc_round,sii6731_err_3kpc_round,extinction_corr_3kpc_round,extinction_corr_err_3kpc_round,sfr_3kpc_round,sfr_err_3kpc_round,npix_1_4_arcsecond,area_cov_1_4_arcsecond,v_gas_1_comp_1_4_arcsecond,v_gas_1_comp_err_1_4_arcsecond,vdisp_gas_1_comp_1_4_arcsecond,vdisp_gas_err_1_comp_1_4_arcsecond,oii3727_1_4_arcsecond,oii3727_err_1_4_arcsecond,hbeta_1_4_arcsecond,hbeta_err_1_4_arcsecond,oiii5007_1_4_arcsecond,oiii5007_err_1_4_arcsecond,oi6300_1_4_arcsecond,oi6300_err_1_4_arcsecond,halpha_total_1_4_arcsecond,halpha_total_err_1_4_arcsecond,halpha_1_comp_1_4_arcsecond,halpha_1_comp_err_1_4_arcsecond,nii6583_1_4_arcsecond,nii6583_err_1_4_arcsecond,sii6716_1_4_arcsecond,sii6716_err_1_4_arcsecond,sii6731_1_4_arcsecond,sii6731_err_1_4_arcsecond,extinction_corr_1_4_arcsecond,extinction_corr_err_1_4_arcsecond,sfr_1_4_arcsecond,sfr_err_1_4_arcsecond,npix_2_arcsecond,area_cov_2_arcsecond,v_gas_1_comp_2_arcsecond,v_gas_1_comp_err_2_arcsecond,vdisp_gas_1_comp_2_arcsecond,vdisp_gas_err_1_comp_2_arcsecond,oii3727_2_arcsecond,oii3727_err_2_arcsecond,hbeta_2_arcsecond,hbeta_err_2_arcsecond,oiii5007_2_arcsecond,oiii5007_err_2_arcsecond,oi6300_2_arcsecond,oi6300_err_2_arcsecond,halpha_total_2_arcsecond,halpha_total_err_2_arcsecond,halpha_1_comp_2_arcsecond,halpha_1_comp_err_2_arcsecond,nii6583_2_arcsecond,nii6583_err_2_arcsecond,sii6716_2_arcsecond,sii6716_err_2_arcsecond,sii6731_2_arcsecond,sii6731_err_2_arcsecond,extinction_corr_2_arcsecond,extinction_corr_err_2_arcsecond,sfr_2_arcsecond,sfr_err_2_arcsecond,npix_3_arcsecond,area_cov_3_arcsecond,v_gas_1_comp_3_arcsecond,v_gas_1_comp_err_3_arcsecond,vdisp_gas_1_comp_3_arcsecond,vdisp_gas_err_1_comp_3_arcsecond,oii3727_3_arcsecond,oii3727_err_3_arcsecond,hbeta_3_arcsecond,hbeta_err_3_arcsecond,oiii5007_3_arcsecond,oiii5007_err_3_arcsecond,oi6300_3_arcsecond,oi6300_err_3_arcsecond,halpha_total_3_arcsecond,halpha_total_err_3_arcsecond,halpha_1_comp_3_arcsecond,halpha_1_comp_err_3_arcsecond,nii6583_3_arcsecond,nii6583_err_3_arcsecond,sii6716_3_arcsecond,sii6716_err_3_arcsecond,sii6731_3_arcsecond,sii6731_err_3_arcsecond,extinction_corr_3_arcsecond,extinction_corr_err_3_arcsecond,sfr_3_arcsecond,sfr_err_3_arcsecond,npix_4_arcsecond,area_cov_4_arcsecond,v_gas_1_comp_4_arcsecond,v_gas_1_comp_err_4_arcsecond,vdisp_gas_1_comp_4_arcsecond,vdisp_gas_err_1_comp_4_arcsecond,oii3727_4_arcsecond,oii3727_err_4_arcsecond,hbeta_4_arcsecond,hbeta_err_4_arcsecond,oiii5007_4_arcsecond,oiii5007_err_4_arcsecond,oi6300_4_arcsecond,oi6300_err_4_arcsecond,halpha_total_4_arcsecond,halpha_total_err_4_arcsecond,halpha_1_comp_4_arcsecond,halpha_1_comp_err_4_arcsecond,nii6583_4_arcsecond,nii6583_err_4_arcsecond,sii6716_4_arcsecond,sii6716_err_4_arcsecond,sii6731_4_arcsecond,sii6731_err_4_arcsecond,extinction_corr_4_arcsecond,extinction_corr_err_4_arcsecond,sfr_4_arcsecond,sfr_err_4_arcsecond
636,325536,140.98396,1.8344243,0.05072,6.66,0.7796,162.35,126,1.940401,-82.873184,0.65771157,126.79738,0.57447463,17.100426,1.9131532,10.833707,0.37088472,6.350484,0.2572643,2.9174907,0.1887864,72.35371,0.3865839,72.35371,0.3865839,29.718466,0.25699073,14.206756,0.20274933,11.782648,0.20014846,7.3999667,0.6051033,1.6839637,0.13799317,32,1.7269338,-38.832737,0.6064842,80.156395,0.57993025,4.4970512,0.7890716,2.7426047,0.24070507,2.005105,0.108281,0.95017976,0.07721552,21.777761,0.20826504,21.777761,0.20826504,9.6723795,0.1132097,4.2618384,0.08577907,3.482079,0.08310523,11.133255,2.3196325,0.7625662,0.15904924,4,3.0787609,-41.17023,1.073289,86.42969,1.0129446,0.4854314,0.15057014,0.35939,0.50054944,0.50106233,0.023356006,0.19090392,0.02111321,4.036392,0.31944412,4.036392,0.31944412,1.6636907,0.036789607,0.6832221,0.023905855,0.57538617,0.023942543,25.233925,75.701775,0.32034677,0.96137464,12,2.0943952,-38.66745,0.7830676,81.65802,0.742399,1.6278422,0.3773684,1.040655,0.086641245,0.93351126,0.056409094,0.42488262,0.043363914,9.86505,0.09781745,9.86505,0.09781746,4.3059363,0.064379826,1.8888199,0.04628833,1.5186222,0.04570093,16.91245,3.346531,0.5247447,0.1039635,32,1.7671459,-38.832737,0.6064842,80.156395,0.57993025,4.4970512,0.7890716,2.7426047,0.9564524,2.005105,0.108281,0.95017976,0.07721552,21.777761,0.61316913,21.777761,0.61316913,9.6723795,0.1132097,4.2618384,0.08577907,3.482079,0.08310523,11.133255,33.399765,0.7625662,2.2877994,52,1.9332877,-40.257793,0.5746849,81.063126,0.5535229,6.9682436,1.0172939,4.0556345,0.49072707,2.9344776,0.14606875,1.4245213,0.104401454,30.384872,0.3579666,30.384872,0.3579666,13.356796,0.1486554,6.0612006,0.114774965,4.851518,0.11136671,9.705745,2.7846518,0.92753106,0.26633996
637,345646,130.40959,1.9680895,0.0137,12.56,0.0753,52.34,526,1.9965116,-18.727575,0.6486121,25.54202,1.0383215,15.103096,3.0192137,3.750483,0.34720334,4.228929,0.3215263,0.383737,0.1960911,12.719604,0.18260866,12.719604,0.18260866,1.7575868,0.14304182,4.405119,0.14601275,3.0920784,0.14275075,1.495161,0.33056518,0.0041315677,0.00091537216,332,2.0236287,-19.776262,0.778682,25.352057,1.2493584,9.538422,2.397572,2.3507447,0.2816558,2.6965346,0.25018853,0.3399474,0.15393747,8.146301,0.15027449,8.146301,0.15027449,1.1977426,0.111874655,2.9694688,0.11442677,2.2262416,0.11264678,1.5732509,0.45010146,0.002784273,0.00079822465,4,3.0787609,-21.563166,3.1275113,26.357025,4.9646006,0.1388926,0.10446139,0.047514927,0.017060732,0.040431682,0.011507469,nan,nan,0.09352939,0.010797517,0.09352939,0.010797517,0.0062780953,0.0053822906,0.04402619,0.0058006705,0.03878261,0.005743458,1.0,nan,2.0318957e-05,nan,12,2.0943952,-19.334003,2.459968,24.335665,4.0827355,0.34470323,0.2951021,0.14428602,0.035537392,0.1395777,0.033226613,0.010909185,0.020010563,0.31441182,0.019189456,0.31441182,0.019189456,0.04308789,0.014432528,0.1267439,0.014568479,0.10422354,0.014489169,1.0,nan,6.830495e-05,nan,32,1.7671459,-18.680948,1.8323681,25.03783,2.9934697,0.9011158,0.55200684,0.35587624,0.16898336,0.3653482,0.06731323,0.040856585,0.039173976,0.8483549,0.109400004,0.8483549,0.109400004,0.14017448,0.02876917,0.33493978,0.029308526,0.2494086,0.028971577,1.0,nan,0.00018430236,nan,52,1.9332877,-17.743103,1.5742872,22.497417,2.7479813,1.4772277,0.79833215,0.45884857,0.09660609,0.5888179,0.08981577,0.075375155,0.05238038,1.2779117,0.04854927,1.2779117,0.04854927,0.23140377,0.038633317,0.5057684,0.039354566,0.38662288,0.038906187,1.0,nan,0.0002776222,nan
638,345682,130.67706,1.9519612,0.02546,4.19,0.5392,23.98,112,2.0507832,0.45901054,0.17258343,37.66564,0.20614484,40.625793,1.4541738,13.040402,0.19956975,23.654583,0.22441928,2.6435344,0.09701656,48.653275,0.15565708,48.653275,0.15565708,4.8763056,0.09185069,11.473157,0.12170844,8.240098,0.10740403,1.8727248,0.069099985,0.06958349,0.0025771316,96,2.1033983,1.0799592,0.1747774,35.088158,0.21524456,35.596962,1.3663678,11.267017,0.18575226,19.985788,0.20874234,2.3267758,0.08839062,42.285236,0.1445628,42.285236,0.1445628,4.4317274,0.08434913,10.168478,0.11134509,7.254132,0.09812075,1.8989456,0.07545571,0.061322726,0.0024456964,4,3.0787609,0.85436267,0.2968865,29.973577,0.39526734,2.4213047,0.14264862,0.79266244,0.021814663,1.4700408,0.023359492,0.1166145,0.009683269,2.637784,0.021394817,2.637784,0.021394817,0.29179853,0.009465686,0.6291616,0.012655959,0.4191764,0.010882136,1.4297247,0.096808024,0.002880128,0.00019641039,12,2.0943952,2.815488,0.2531631,29.518429,0.3383373,6.541197,0.3929143,2.062313,0.053142652,3.9288645,0.06067316,0.37142038,0.025356362,7.903007,0.04255737,7.903007,0.042557374,0.85012525,0.024123626,1.8898454,0.031767417,1.2952492,0.027729064,1.9947537,0.12392862,0.012039316,0.00075077434,32,1.7671459,2.9997623,0.20660701,31.751219,0.26554662,15.740366,0.7468821,5.083472,0.10438397,9.1414995,0.11699213,0.9534308,0.048863314,19.528275,0.08329207,19.528275,0.083292075,2.0448625,0.04733915,4.6407833,0.062895305,3.2614667,0.05504185,2.006339,0.09930293,0.029921845,0.0014864582,52,1.9332877,2.3218563,0.19027223,33.096188,0.24007422,23.373888,0.95634586,7.558654,0.1390691,13.588823,0.15700084,1.4408727,0.06457538,28.196558,0.10846029,28.196558,0.1084603,2.9501886,0.062194306,6.750167,0.08264467,4.7507854,0.07243842,1.8720181,0.08304205,0.040311255,0.001794903
639,345754,131.11856,2.063963,0.02555,5.73,0.4525,107.21,266,2.0069718,-51.271812,0.1634336,91.95401,0.15551819,49.34208,3.4120665,54.194904,0.5295775,18.109007,0.45823383,8.856746,0.3345976,313.35678,0.54648674,313.35678,0.54648674,159.80916,0.4397727,51.65453,0.4070206,43.34483,0.39111915,5.266069,0.123361126,1.2693144,0.02981681,96,2.0878332,-59.897526,0.1632926,91.80371,0.15388185,30.146725,2.137617,38.4269,1.1451298,12.070155,0.30176252,5.3884425,0.22052774,230.26799,0.8253199,230.26799,0.8253199,119.736595,0.32993242,34.648773,0.28782767,30.713663,0.2750956,5.729385,0.405843,1.0148109,0.071976446,4,3.0787609,-61.850273,0.2160799,86.68891,0.20235398,2.4059463,0.24717456,4.168523,0.5468248,1.2068726,0.03960654,0.51734334,0.030372405,25.749142,0.36969325,25.749142,0.36969325,13.525265,0.052207142,3.7724833,0.046854172,3.3352823,0.043314345,6.154862,1.9168233,0.12190588,0.038005758,12,2.0943952,-62.26908,0.21791203,87.451805,0.20375876,6.1527634,0.54258025,10.196092,0.8776299,3.0257728,0.097689554,1.2985473,0.076008394,65.960106,0.63157064,65.960106,0.63157064,34.64732,0.13400415,9.451734,0.1135181,8.34314,0.10730356,6.863988,1.4029324,0.34825826,0.071258664,32,1.7671459,-63.0408,0.17088096,88.46762,0.16003989,14.592691,1.1989597,21.403175,1.964886,6.4591975,0.17607921,2.8280883,0.1310207,139.34784,1.3185929,139.34784,1.3185929,72.97303,0.21852499,19.8313,0.18394855,18.078445,0.17375994,6.9682565,1.5177146,0.74690944,0.16283336,52,1.9332877,-62.383553,0.16476083,89.52375,0.15483356,21.304224,1.5948995,29.260359,0.62375546,8.896107,0.22994627,3.8691812,0.16837683,180.93192,0.5040587,180.93192,0.50405866,94.48951,0.26918307,26.16599,0.22978815,23.714886,0.21847224,6.1700974,0.31305167,0.8587184,0.043634348
640,345767,131.10315,2.0568743,0.07782,5.11,0.2172,171.86,254,1.9948975,27.453522,61.110153,511.88443,45.52217,nan,nan,1.6245309,10.773014,1.8355957,0.7409889,nan,nan,nan,nan,nan,nan,7.646355,0.6121648,1.3406078,0.9108135,1.403595,0.8691107,nan,nan,nan,nan,12,2.1212947,348.4214,114.6479,434.5309,89.890625,nan,nan,0.6890601,0.18006086,0.34129637,0.15034865,nan,nan,0.8567341,0.1485408,0.8567341,0.1485408,0.8363453,0.13322954,0.16999798,0.17742288,0.05536342,0.18251482,1.0,nan,0.0,nan,4,3.0787609,270.44543,354.09006,988.91327,218.88641,nan,nan,0.48328197,0.22987397,0.16204028,0.09801391,nan,nan,0.47057927,0.38854948,0.47057927,0.38854948,0.42663044,0.30290887,nan,nan,nan,nan,nan,nan,0.0,0.0,12,2.0943952,348.4214,114.6479,434.5309,89.890625,nan,nan,0.6890601,0.17299993,0.34129637,0.15034865,nan,nan,0.8567341,0.12727103,0.8567341,0.12727104,0.8363453,0.13322954,0.16999798,0.17742288,0.05536342,0.18251482,1.0,nan,0.0,nan,32,1.7671459,418.19324,127.20435,468.1969,103.95624,nan,nan,1.0569693,0.79576683,0.67389596,0.2908467,nan,nan,1.7184826,0.72496015,1.7184826,0.72496015,1.8178309,0.28626433,0.39716327,0.26082307,nan,nan,nan,nan,0.0,0.0,52,1.9332877,281.79898,135.64398,548.7898,118.72557,nan,nan,1.5232476,0.44864702,1.3001342,0.42682272,nan,nan,2.2401078,0.47440234,2.2401078,0.47440237,3.1686933,0.5043882,0.41509357,0.36523917,nan,nan,1.0,nan,0.017232418,nan
641,345820,131.24559,2.051653,0.05091,1.94,0.2758,93.58,36,1.9257051,13.3582115,4.0649767,123.5292,3.8866284,1.6272078,0.61612046,0.98279923,0.16682196,2.3539987,0.1559001,0.75177145,0.112096906,2.3426578,0.14266141,2.3426578,0.14266141,4.7152963,0.16637334,2.0094774,0.11645333,1.7431678,0.11662976,1.0,nan,0.0,nan,32,1.7222896,13.655285,3.8813267,118.19477,3.720427,1.546783,0.55791664,0.17785335,0.36351532,1.3357853,0.14308473,0.6795946,0.10305829,2.6736512,0.20845985,2.6736512,0.20845985,4.3705664,0.153839,1.9562846,0.107527584,1.6218784,0.10740209,50.21077,150.63231,0.0,1.2769625,4,3.0787609,13.466543,4.931183,123.2514,4.656913,0.2656386,0.10820111,0.028484065,8.253234,0.27283764,0.032146852,0.13616481,0.023744512,0.5734995,5.6774597,0.5734995,5.6774597,0.8038925,0.03629328,0.3516065,0.024194924,0.30526182,0.024171507,nan,nan,0.0,0.0,12,2.0943952,12.348612,4.2641954,118.08117,4.0884295,0.7823325,0.30170035,0.17530751,0.06968571,0.7421193,0.07617032,0.32312813,0.05441693,1.3713528,0.07269184,1.3713528,0.07269184,2.0638893,0.08231417,0.9278445,0.05604517,0.7588846,0.05596876,10.746796,32.240387,0.0,0.14016058,32,1.7671459,13.655285,3.8813267,118.19477,3.720427,1.546783,0.55791664,0.17785335,6.351575,1.3357853,0.14308473,0.6795946,0.10305829,2.6736512,4.3647814,2.6736512,4.3647814,4.3705664,0.153839,1.9562846,0.107527584,1.6218784,0.10740209,nan,nan,0.0,0.0,52,1.9332877,13.434155,4.485171,140.28319,4.1884465,2.2572818,0.843354,2.4073608,9.347983,4.1746616,0.2032529,1.0616537,0.144206,2.2921724,6.414646,2.2921724,6.414646,5.95897,0.20902382,2.3349748,0.14827298,2.104065,0.14900465,nan,nan,0.0,0.0
642,345848,131.30017,2.0411947,0.07532,3.34,0.0766,33.37,120,2.0389423,-98.49853,49.425198,356.94278,43.953297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.2986143,0.40787145,2.1120713,0.39583766,nan,nan,nan,nan,nan,nan,12,2.2493162,196.04106,27.176136,97.13412,26.095942,nan,nan,nan,nan,0.009746361,0.07416356,0.062406734,0.055518173,0.017417403,0.05964175,0.017417403,0.059641752,0.30059958,0.06758101,0.021074533,0.060799725,nan,nan,nan,nan,0.0,0.0,4,3.0787609,179.15483,9.225238,14.691348,19.535534,0.027853064,0.09026496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07389079,0.016465403,0.012980167,0.014491608,nan,nan,nan,nan,nan,nan,12,2.0943952,196.04106,27.176136,97.13412,26.095942,nan,nan,nan,nan,0.009746361,0.07416356,0.062406734,0.055518173,0.017417403,0.055334985,0.017417403,0.05533499,0.30059958,0.06758101,0.021074533,0.060799725,nan,nan,nan,nan,0.0,0.0,32,1.7671459,-378.39893,28.160887,132.13498,26.437063,nan,nan,0.066939995,11.329279,nan,nan,nan,nan,nan,nan,nan,nan,0.52849436,0.12791142,0.7021565,0.14176945,nan,nan,nan,nan,nan,nan,52,1.9332877,-70.9981,62.088783,352.61185,54.53873,0.8047814,2.7425494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8625307,0.28088617,0.9584748,0.26505196,nan,nan,nan,nan,nan,nan
643,346046,132.12091,2.0760162,0.04292,2.63,0.3826,87.67,50,2.0694263,-45.189644,29.011494,31.803333,38.986813,nan,nan,nan,nan,0.055463813,0.15580542,0.12862045,0.105160736,nan,nan,nan,nan,0.14258638,0.1260335,nan,nan,0.13562408,0.09968276,nan,nan,nan,nan,32,2.360025,-21.525473,19.695211,6.0875115,101.77744,nan,nan,nan,nan,0.10517868,0.11642161,0.059454955,0.06809853,nan,nan,nan,nan,nan,nan,nan,nan,0.13709868,0.07424512,nan,nan,nan,nan,4,3.0787609,177.47626,21.671513,9.102517,84.79355,nan,nan,0.040760346,0.83650047,0.05742167,0.030277457,0.005135588,0.015253969,nan,nan,nan,nan,0.018493157,0.02137026,0.02299988,0.016259264,nan,nan,nan,nan,nan,nan,12,2.0943952,473.3951,47.52435,152.69374,44.62312,nan,nan,0.070917726,0.09558641,0.12877765,0.09574148,0.22415468,0.08013129,0.23154551,0.079424396,0.23154551,0.07942439,0.10563376,0.0827324,nan,nan,nan,nan,nan,nan,0.0,0.0,32,1.7671459,-21.525473,19.695211,6.0875115,101.77744,nan,nan,nan,nan,0.10517868,0.11642161,0.059454955,0.06809853,nan,nan,nan,nan,nan,nan,nan,nan,0.13709868,0.07424512,nan,nan,nan,nan,52,1.9332877,14.715141,39.03311,49.18144,46.77186,nan,nan,nan,nan,0.21266091,0.17430261,0.13358687,0.120579824,nan,nan,nan,nan,0.014473081,0.12623775,nan,nan,0.17683217,0.12251952,nan,nan,nan,nan
644,346257,133.04214,1.9830358,0.02855,1.92,0.4975,96.73,24,1.8335524,47.734306,0.15059264,28.41156,0.19741236,14.485325,0.63139915,6.158693,0.08835989,18.625284,0.121050954,0.63896704,0.033830237,24.568838,0.08199035,24.568838,0.081990354,2.0187218,0.036525227,3.328102,0.049414445,2.4379945,0.05712352,2.1932642,0.076244965,0.051986456,0.0018155255,80,2.0159078,47.552822,0.12952352,29.550234,0.1682679,34.42176,1.3723441,14.234507,0.16507775,42.156185,0.22170714,1.5845587,0.07071577,55.710556,0.15617636,55.710556,0.15617636,4.551839,0.073688954,7.747924,0.09567905,5.6614685,0.11320846,2.0965276,0.059032407,0.112681516,0.0031884855,4,3.0787609,51.285774,0.17518435,25.272005,0.2480337,2.9493127,0.16032162,1.1851753,0.019688781,3.613779,0.026598271,0.1292051,0.007851251,4.976074,0.020414587,4.976074,0.020414589,0.41076887,0.008604154,0.6811975,0.011972342,0.4945768,0.013348255,2.4745836,0.09993218,0.011879649,0.00048221022,12,2.0943952,49.074482,0.17471877,27.22887,0.23530109,7.9156203,0.3688386,3.430159,0.058751225,10.581661,0.08194166,0.35016695,0.021980641,14.039974,0.05488801,14.039974,0.054888003,1.1550272,0.023655886,1.8941412,0.03245586,1.3781594,0.037459243,2.3303387,0.09661882,0.03156458,0.0013145126,32,1.7671459,48.069347,0.14686789,28.268852,0.1939463,18.27398,0.77054894,7.8876505,0.110356435,23.829449,0.15004517,0.8293361,0.04302534,31.249496,0.101632036,31.249496,0.101632036,2.546262,0.045781113,4.2423453,0.061604906,3.0759351,0.07081585,2.1577904,0.07314738,0.065052934,0.0022153684,52,1.9332877,47.838726,0.13274723,28.973389,0.17296298,26.290127,1.0772275,11.136405,0.13607821,33.316994,0.18490985,1.2186754,0.055639897,44.291603,0.12924959,44.291603,0.12924959,3.5902803,0.05898644,6.062914,0.07810081,4.392242,0.09006175,2.1775918,0.0645619,0.09304917,0.0027720807
645,346440,133.74686,2.1343627,0.01998,1.15,0.1076,7.42,16,1.8306121,22.621626,0.16053572,31.123579,0.20501855,18.371265,0.91810846,6.2508545,0.103230774,18.780415,0.1269711,0.7383864,0.03636752,23.046436,0.08412156,23.046436,0.08412157,1.8300267,0.037302278,3.1573627,0.04390844,2.3112562,0.044462543,1.8209755,0.07268464,0.019576488,0.0007846602,164,1.971414,26.337824,0.14832827,32.87117,0.19194625,70.440765,3.1512964,24.00499,0.38717332,69.5111,0.39549553,2.98492,0.14125235,80.68209,0.27770457,80.68209,0.27770457,6.340417,0.13508911,11.146616,0.1466235,8.5107765,0.1556941,1.463722,0.056969848,0.055088714,0.0021524879,4,3.0787609,21.35851,0.20445935,30.706926,0.26062694,4.6956067,0.3305446,1.6925151,0.106574215,5.170787,0.042522587,0.19456947,0.012538622,6.428141,0.08093014,6.428141,0.080930136,0.49221915,0.012751563,0.88186616,0.015255599,0.6475657,0.015654758,1.953084,0.29598138,0.0058564334,0.0008905745,12,2.0943952,22.417248,0.17715736,31.103601,0.22455859,13.931284,0.75625134,4.814008,0.08146585,14.470602,0.10439468,0.5627723,0.030431991,18.018242,0.07061529,18.018242,0.07061529,1.4184171,0.03172228,2.4749627,0.037294768,1.8038315,0.03772601,1.8868674,0.07735115,0.01585918,0.00065310305,32,1.7671459,23.316284,0.1476599,31.58037,0.18856476,31.615646,1.4226272,11.600787,0.16834936,34.4718,0.21205609,1.3263254,0.059869222,40.16905,0.13031837,40.16905,0.13031837,3.2638128,0.06082738,5.5336523,0.07017395,4.120954,0.07229481,1.5702536,0.055105623,0.029423088,0.0010369606,52,1.9332877,24.06734,0.14233507,31.886017,0.18176498,43.415977,1.8815255,15.415986,0.23185903,45.62154,0.26652327,1.8483206,0.07952903,53.71791,0.17760733,53.71791,0.17760733,4.363817,0.079616,7.3928623,0.08998555,5.5644765,0.09389226,1.593841,0.057923894,0.03993843,0.0014574499
646,346475,133.84666,2.191319,0.05153,6.07,0.8368,22.95,76,1.9982967,-73.319954,1.0925326,82.566765,1.0242397,6.631241,1.3553429,2.9015038,0.19944184,1.9455719,0.17535889,0.9992875,0.10771765,14.498963,0.16764808,14.498963,0.16764809,4.409684,0.13151415,4.0551805,0.11265445,2.8997464,0.11082698,3.7319922,0.6139105,0.17586835,0.02900162,32,1.6823224,-66.61572,0.9459637,39.809074,1.0709914,2.1539598,0.73847616,0.91697985,0.107573,0.6425893,0.0927627,0.38376963,0.050624594,4.688001,0.08708493,4.688001,0.087084934,1.705901,0.06393503,1.4880008,0.055556625,1.0666745,0.052964572,3.9385653,1.1040053,0.060011677,0.01685856,4,3.0787609,-61.303036,1.0624864,31.835342,1.3473761,0.18933432,0.113868274,0.124524996,0.051706217,0.078282125,0.02010811,0.03674339,0.00941321,0.6844697,0.035129078,0.6844697,0.035129078,0.2571099,0.0119276,0.21945116,0.010285175,0.14320323,0.009517965,4.673117,14.019352,0.010396111,0.031192897,12,2.0943952,-65.15828,1.070503,34.91767,1.3011172,0.7917669,0.34245247,0.34549007,0.0535875,0.27675667,0.046489988,0.13048941,0.025256796,1.9410216,0.042279296,1.9410216,0.0422793,0.7197204,0.032019947,0.6042239,0.02777591,0.41819748,0.026346305,4.9206204,1.8188654,0.031042753,0.011494595,32,1.7671459,-66.61572,0.9459637,39.809074,1.0709914,2.1539598,0.73847616,0.91697985,0.11560734,0.6425893,0.0927627,0.38376963,0.050624594,4.688001,0.09149262,4.688001,0.09149264,1.705901,0.06393503,1.4880008,0.055556625,1.0666745,0.052964572,3.9385653,1.1858175,0.060011677,0.018106148,52,1.9332877,-66.70395,0.9569562,44.49816,1.0494413,3.441893,1.0337633,1.4941525,0.15741958,0.90749127,0.13065185,0.5899023,0.07178086,6.8540387,0.121454276,6.8540387,0.121454276,2.5036883,0.08944624,2.218003,0.077661455,1.6060685,0.07467844,3.0495658,0.7689024,0.067935154,0.017171083
647,346504,134.06859,2.1446712,0.05777,1.58,0.4195,16.66,16,2.0908456,29.577702,1.3539065,98.989456,1.2586874,4.3443737,0.6116023,1.7111157,0.13235691,1.8111607,0.10949707,0.30713892,0.059732594,7.5544486,0.12232626,7.5544486,0.122326255,3.215532,0.06680639,1.9873458,0.06099455,1.5136251,0.059776317,2.7860913,0.5196225,0.086750194,0.01624029,24,1.8185228,29.710602,1.2499449,97.396095,1.1728313,6.2184935,0.82970446,2.516988,0.20686738,2.5623937,0.14415021,0.48896784,0.08219308,10.927353,0.14512114,10.927353,0.14512113,4.651755,0.091589235,2.8595397,0.0833629,2.205953,0.0818225,2.6778858,0.5261528,0.120608896,0.023751387,4,3.0787609,28.426266,1.4763354,90.88195,1.3937279,1.0817052,0.1841248,0.48184213,0.58835155,0.50194824,0.029931143,0.08101615,0.020427162,2.1852663,0.46657974,2.1852663,0.46657974,0.9359789,0.022927511,0.5861253,0.020811837,0.4291442,0.020366136,2.9685967,8.90579,0.026737936,0.08041671,12,2.0943952,28.28778,1.3817822,94.2671,1.2951387,3.2657068,0.5092336,1.3236759,0.08575357,1.4009644,0.08586272,0.23324296,0.049584035,5.8651714,0.08125532,5.8651714,0.08125533,2.5349052,0.055604808,1.5719024,0.050790645,1.1968982,0.04975327,2.8100493,0.4393456,0.06793084,0.010662464,32,1.7671459,31.719751,1.18402,98.94684,1.1122631,8.104683,1.0161868,3.2952914,0.2082227,3.313119,0.16772693,0.62400585,0.09758161,13.928386,0.16681921,13.928386,0.16681921,5.8439975,0.10893221,3.5945477,0.09926669,2.7422874,0.09726873,2.5139265,0.38156047,0.14431973,0.021972751,52,1.9332877,33.54909,1.0271735,100.98149,0.96974665,11.887716,1.3789053,5.072666,0.68169904,4.864168,0.21041678,0.95920455,0.123583294,20.663025,0.5476995,20.663025,0.5476995,8.44255,0.1378782,5.2695637,0.12653746,3.9053404,0.12388016,2.3039665,0.744787,0.19621961,0.0636434
